	p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
S100A13	 3.247152e-48	 0.3255729	0.548	0.234	 7.164517e-44	0	S100A13
MT1X	 3.776792e-48	 0.4318303	0.607	0.288	 8.333114e-44	0	MT1X
PRNP	 1.471687e-47	 0.3104098	0.478	0.185	 3.247130e-43	0	PRNP
GATM	 1.808077e-47	 0.2853148	0.657	0.334	 3.989341e-43	0	GATM
SNHG25	 7.431846e-47	 0.3386875	0.524	0.223	 1.639762e-42	0	SNHG25
JUN	 7.771347e-47	-0.6025982	0.280	0.534	 1.714670e-42	0	JUN
CHCHD2	 4.899040e-46	 0.3525727	0.802	0.534	 1.080924e-41	0	CHCHD2
HSPA1A	 1.362118e-45	-0.7136899	0.148	0.402	 3.005378e-41	0	HSPA1A
TSPAN7	 2.734533e-45	 0.3157233	0.543	0.242	 6.033474e-41	0	TSPAN7
HOPX	 2.756771e-45	 0.3499060	0.654	0.343	 6.082539e-41	0	HOPX
SDC3	 5.189906e-45	 0.3943670	0.654	0.340	 1.145101e-40	0	SDC3
DTNA	 8.224360e-45	 0.2850049	0.411	0.141	 1.814623e-40	0	DTNA
RAMP1	 2.750714e-44	 0.3299667	0.605	0.297	 6.069176e-40	0	RAMP1
PEBP1	 6.077678e-44	 0.3547306	0.763	0.481	 1.340979e-39	0	PEBP1
NRCAM	 1.501535e-43	 0.2518152	0.371	0.116	 3.312986e-39	0	NRCAM
PLPP3	 4.788438e-43	 0.2750643	0.393	0.133	 1.056521e-38	0	PLPP3
EIF1	 1.017817e-42	-0.4604861	0.382	0.610	 2.245711e-38	0	EIF1
SRGN	 3.418963e-42	-0.5872656	0.060	0.264	 7.543600e-38	0	SRGN
DUSP1	 4.723559e-40	-0.4089596	0.072	0.295	 1.042206e-35	0	DUSP1
KNG1	 5.525946e-40	 0.5333995	0.615	0.423	 1.219245e-35	0	KNG1
ACTB	 1.031274e-39	-0.3989367	0.868	0.946	 2.275403e-35	0	ACTB
PPP1R15A	 1.459641e-39	-0.3082928	0.049	0.266	 3.220551e-35	0	PPP1R15A
MT1M	 3.041208e-39	 0.2759052	0.424	0.164	 6.710121e-35	0	MT1M
FTL	 9.187811e-39	-0.7979379	0.626	0.745	 2.027199e-34	0	FTL
CD81	 1.485029e-38	 0.3076446	0.563	0.286	 3.276569e-34	0	CD81
VIM	 1.017507e-37	-0.4239231	0.611	0.763	 2.245027e-33	0	VIM
H3F3B	 4.617468e-37	-0.3710051	0.699	0.844	 1.018798e-32	0	H3F3B
RPL13	 7.782938e-37	-0.3380383	0.823	0.899	 1.717228e-32	0	RPL13
SLC22A20	 1.102416e-36	-0.4557269	0.328	0.562	 2.432372e-32	0	SLC22A20
CD74	 2.832174e-36	-0.9406688	0.059	0.219	 6.248909e-32	0	CD74
SOX4	 3.639404e-36	-0.4595064	0.140	0.368	 8.029981e-32	0	SOX4
TSPAN3	 1.904774e-35	 0.2684668	0.620	0.341	 4.202693e-31	0	TSPAN3
RPS8	 2.772545e-35	-0.3247093	0.805	0.876	 6.117344e-31	0	RPS8
H3F3A	 3.156369e-35	-0.3558614	0.463	0.638	 6.964213e-31	0	H3F3A
UQCR11	 3.621120e-35	 0.3133002	0.696	0.440	 7.989640e-31	0	UQCR11
CBR1	 1.932605e-34	 0.2870574	0.528	0.267	 4.264099e-30	0	CBR1
NDUFA1	 2.257720e-34	 0.3025696	0.615	0.350	 4.981434e-30	0	NDUFA1
HSPA1B	 2.835884e-34	-0.6373808	0.330	0.520	 6.257095e-30	0	HSPA1B
RPS6	 3.510442e-34	-0.4097870	0.413	0.595	 7.745439e-30	0	RPS6
PRDX1	 3.572375e-34	 0.2779640	0.540	0.276	 7.882089e-30	0	PRDX1
DNAJA1	 4.656692e-34	-0.3553119	0.207	0.412	 1.027452e-29	0	DNAJA1
COX6A1	 8.700001e-34	 0.3052125	0.751	0.511	 1.919568e-29	0	COX6A1
C1QB	 1.250106e-33	-0.5064574	0.020	0.168	 2.758234e-29	0	C1QB
PEA15	 2.779227e-33	 0.2699931	0.470	0.228	 6.132086e-29	0	PEA15
ZFP36	 7.918711e-33	-0.3857915	0.072	0.262	 1.747184e-28	0	ZFP36
RPL10	 1.788152e-32	-0.3295314	0.724	0.825	 3.945379e-28	0	RPL10
CCND1	 1.598668e-31	-0.2590853	0.042	0.222	 3.527300e-27	0	CCND1
CD9	 2.067734e-31	 0.2560360	0.633	0.370	 4.562249e-27	0	CD9
PABPC1	 2.448072e-31	-0.3510184	0.294	0.502	 5.401425e-27	0	PABPC1
SPP1	 3.643203e-31	-1.1106756	0.356	0.358	 8.038364e-27	0	SPP1
OLIG1	 6.194030e-31	-0.4432744	0.259	0.408	 1.366651e-26	0	OLIG1
TYROBP	 1.764384e-30	-0.4194318	0.029	0.168	 3.892938e-26	0	TYROBP
HLA-DRB1	 2.480624e-30	-0.3694351	0.020	0.165	 5.473248e-26	0	HLA-DRB1
NR4A1	 3.536356e-30	-0.2743183	0.041	0.214	 7.802615e-26	0	NR4A1
GPX1	 6.523864e-30	-0.4642515	0.254	0.378	 1.439425e-25	0	GPX1
CCL3	 8.090099e-30	-1.1130694	0.094	0.236	 1.784999e-25	0	CCL3
IER2	 1.174902e-29	-0.3273209	0.128	0.344	 2.592304e-25	0	IER2
COX5B	 1.823845e-29	 0.2974795	0.668	0.467	 4.024133e-25	0	COX5B
HSP90AB1	 2.751412e-29	-0.3454200	0.359	0.535	 6.070715e-25	0	HSP90AB1
BTG2	 2.830532e-29	-0.2659298	0.055	0.236	 6.245287e-25	0	BTG2
TUBB	 3.917845e-29	-0.2880864	0.060	0.241	 8.644333e-25	0	TUBB
SARAF	 6.473673e-29	 0.2648286	0.621	0.380	 1.428351e-24	0	SARAF
A2M	 2.116906e-28	-0.2910300	0.052	0.211	 4.670742e-24	0	A2M
COX6A1P2	 2.863160e-28	 0.2722102	0.712	0.481	 6.317276e-24	0	COX6A1P2
JUNB	 3.938194e-28	-0.3278169	0.125	0.327	 8.689232e-24	0	JUNB
C1QC	 5.381429e-28	-0.3268819	0.013	0.141	 1.187359e-23	0	C1QC
CCND2	 6.620669e-28	-0.3649312	0.161	0.347	 1.460784e-23	0	CCND2
CCL4	 2.183363e-27	-1.1141173	0.133	0.268	 4.817373e-23	0	CCL4
HLA-DRA	 2.422029e-27	-0.5013812	0.050	0.176	 5.343966e-23	0	HLA-DRA
HLA-DPA1	 5.176001e-27	-0.2960999	0.018	0.148	 1.142033e-22	0	HLA-DPA1
TUBB4B	 8.069917e-27	-0.2769469	0.093	0.283	 1.780547e-22	0	TUBB4B
DNAJB1	 1.199497e-26	-0.4652221	0.202	0.399	 2.646570e-22	0	DNAJB1
ATF4	 6.613825e-26	-0.2758447	0.207	0.402	 1.459274e-21	0	ATF4
RPS2	 7.793640e-26	-0.2963032	0.572	0.691	 1.719589e-21	0	RPS2
C1QA	 2.087684e-25	-0.2517900	0.011	0.129	 4.606265e-21	0	C1QA
AP000769.1	 2.277574e-25	-0.4140399	0.262	0.460	 5.025239e-21	0	AP000769.1
PHLDA1	 3.002200e-25	-0.2628136	0.063	0.223	 6.624054e-21	0	PHLDA1
CCL3L3	 3.512962e-25	-0.7041806	0.065	0.180	 7.751000e-21	0	CCL3L3
RPL23	 7.436331e-25	-0.3440536	0.413	0.544	 1.640752e-20	0	RPL23
HMGN2	 4.664494e-24	-0.3713978	0.211	0.372	 1.029174e-19	0	HMGN2
UBL5	 5.212877e-24	 0.2500654	0.691	0.492	 1.150169e-19	0	UBL5
RPL19	 5.721581e-24	-0.2805117	0.470	0.583	 1.262410e-19	0	RPL19
UBC	 6.322310e-23	-0.3185917	0.452	0.596	 1.394954e-18	0	UBC
CLDN5	 9.272414e-23	-0.6529944	0.047	0.158	 2.045865e-18	0	CLDN5
STMN1	 9.309528e-23	-0.3394817	0.189	0.336	 2.054054e-18	0	STMN1
B2M	 1.914215e-22	-0.3139518	0.797	0.761	 4.223523e-18	0	B2M
HLA-B	 1.994385e-22	-0.3182537	0.501	0.548	 4.400410e-18	0	HLA-B
TMSB4X	 2.098579e-22	-0.3588265	0.977	0.983	 4.630304e-18	0	TMSB4X
H2AFZ	 2.102553e-22	-0.2923820	0.151	0.310	 4.639072e-18	0	H2AFZ
HMGB2	 6.874609e-22	-0.3038182	0.073	0.220	 1.516814e-17	0	HMGB2
TPT1	 7.228304e-22	-0.3054895	0.795	0.867	 1.594853e-17	0	TPT1
S100A11	 1.290223e-21	-0.2552210	0.059	0.189	 2.846748e-17	0	S100A11
CCL4L2	 1.679742e-21	-0.7485273	0.088	0.195	 3.706184e-17	0	CCL4L2
RGS1	 2.678093e-21	-0.3263190	0.023	0.133	 5.908945e-17	0	RGS1
HLA-E	 3.602093e-21	-0.2956885	0.127	0.253	 7.947657e-17	0	HLA-E
HMGB1	 1.294668e-20	-0.2708549	0.330	0.441	 2.856555e-16	0	HMGB1
ANKRD10	 1.584711e-20	-0.2642845	0.140	0.304	 3.496507e-16	0	ANKRD10
IFI27	 1.970094e-20	-0.3991707	0.036	0.139	 4.346816e-16	0	IFI27
RPL39	 2.565963e-20	-0.2642342	0.566	0.664	 5.661540e-16	0	RPL39
DDX5	 4.626981e-20	-0.2584849	0.259	0.449	 1.020897e-15	0	DDX5
SAT1	 3.627755e-19	-0.3925026	0.278	0.379	 8.004279e-15	0	SAT1
FABP5	 2.327898e-18	-0.3051164	0.034	0.133	 5.136275e-14	0	FABP5
ITM2A	 2.768301e-18	-0.4634377	0.037	0.123	 6.107980e-14	0	ITM2A
IFITM3	 2.860514e-18	-0.3353806	0.083	0.182	 6.311439e-14	0	IFITM3
IGFBP3	 5.766271e-18	-0.2700658	0.029	0.128	 1.272270e-13	0	IGFBP3
NFKBIA	 6.629351e-17	-0.2693897	0.283	0.301	 1.462700e-12	0	NFKBIA
TUBA1A	 1.458631e-16	-0.3459376	0.376	0.492	 3.218324e-12	0	TUBA1A
HSP90AA1	 8.898870e-16	-0.2848312	0.789	0.828	 1.963447e-11	0	HSP90AA1
APOC1	 3.018305e-15	-0.3455066	0.070	0.155	 6.659588e-11	0	APOC1
FTLP3	 4.558405e-15	-0.2775076	0.166	0.287	 1.005766e-10	0	FTLP3
MT2A	 1.470347e-14	-0.3106085	0.764	0.728	 3.244173e-10	0	MT2A
HIST1H4C	 5.262395e-12	-0.2825889	0.124	0.198	 1.161095e-07	0	HIST1H4C
DBI	3.343196e-101	 0.6123373	0.974	0.817	 7.376427e-97	1	DBI
OLIG1.1	 3.277434e-87	 0.6755158	0.676	0.305	 7.231331e-83	1	OLIG1
APOE.1	 3.753763e-68	-1.0637335	0.403	0.656	 8.282304e-64	1	APOE
CLU.1	 1.805363e-54	-0.8887171	0.686	0.633	 3.983354e-50	1	CLU
SPARCL1.1	 1.165639e-50	-0.8856929	0.642	0.701	 2.571867e-46	1	SPARCL1
CCND2.1	 1.493048e-50	 0.4797536	0.540	0.253	 3.294262e-46	1	CCND2
IGFBP7.1	 6.653893e-45	-0.9091002	0.088	0.331	 1.468115e-40	1	IGFBP7
FABP7	 1.085271e-42	 0.4203696	0.613	0.333	 2.394543e-38	1	FABP7
AQP4.1	 2.775718e-42	-0.5893368	0.086	0.308	 6.124345e-38	1	AQP4
B2M.1	 1.016356e-41	-0.5587478	0.633	0.801	 2.242487e-37	1	B2M
MALAT1.1	 6.326118e-41	 0.3882161	0.993	0.988	 1.395795e-36	1	MALAT1
SRGN.1	 3.981789e-37	-0.5633495	0.057	0.265	 8.785420e-33	1	SRGN
GFAP.1	 1.063025e-36	-0.6664892	0.093	0.298	 2.345457e-32	1	GFAP
ALDOC.1	 4.617693e-36	-0.3977901	0.078	0.292	 1.018848e-31	1	ALDOC
NKAIN4	 1.756395e-35	 0.3283026	0.354	0.137	 3.875310e-31	1	NKAIN4
HSPA1A.1	 1.301944e-33	-0.6421858	0.180	0.394	 2.872609e-29	1	HSPA1A
BCAN	 4.432793e-33	 0.3678745	0.667	0.434	 9.780515e-29	1	BCAN
PTPRZ1	 7.422023e-33	 0.3250400	0.798	0.558	 1.637595e-28	1	PTPRZ1
EEF1A1	 1.485202e-32	 0.3020820	0.987	0.974	 3.276951e-28	1	EEF1A1
RPS19	 9.183956e-32	 0.3059729	0.972	0.950	 2.026348e-27	1	RPS19
VIM.1	 1.078003e-31	 0.3387684	0.849	0.705	 2.378506e-27	1	VIM
ZFP36.1	 2.537190e-31	-0.3823026	0.073	0.261	 5.598056e-27	1	ZFP36
GLUL.1	 5.924757e-31	-0.4057671	0.197	0.436	 1.307238e-26	1	GLUL
JUN.1	 1.924517e-30	-0.4975738	0.324	0.523	 4.246254e-26	1	JUN
DUSP1.1	 2.100547e-30	-0.3745183	0.094	0.289	 4.634647e-26	1	DUSP1
CD74.1	 5.482903e-30	-0.8979589	0.070	0.216	 1.209748e-25	1	CD74
GJA1.1	 2.407508e-29	-0.3724980	0.117	0.324	 5.311926e-25	1	GJA1
A2M.1	 5.281820e-29	-0.2946871	0.044	0.213	 1.165381e-24	1	A2M
RPLP0	 1.003186e-27	 0.2736195	0.683	0.546	 2.213429e-23	1	RPLP0
SAT1.1	 2.156248e-27	-0.4688729	0.185	0.402	 4.757545e-23	1	SAT1
JUNB.1	 5.610406e-27	-0.3212844	0.130	0.326	 1.237880e-22	1	JUNB
CCND1.1	 6.704535e-27	 0.2855356	0.337	0.149	 1.479289e-22	1	CCND1
RPS2.1	 1.354444e-26	 0.2635217	0.737	0.650	 2.988445e-22	1	RPS2
HLA-DRA.1	 3.947670e-26	-0.5031599	0.037	0.179	 8.710140e-22	1	HLA-DRA
NFKBIA.1	 1.686543e-25	-0.4081587	0.143	0.336	 3.721188e-21	1	NFKBIA
ITM2C.1	 1.839234e-25	-0.4711061	0.354	0.463	 4.058085e-21	1	ITM2C
CCL3.1	 1.072863e-24	-1.0741919	0.104	0.234	 2.367164e-20	1	CCL3
C1QB.1	 1.377492e-24	-0.4720693	0.037	0.163	 3.039299e-20	1	C1QB
HLA-DRB1.1	 1.611961e-24	-0.3527747	0.028	0.163	 3.556631e-20	1	HLA-DRB1
RHOB	 1.960870e-24	-0.2604866	0.137	0.336	 4.326463e-20	1	RHOB
NR4A1.1	 2.295881e-24	-0.2542217	0.052	0.211	 5.065632e-20	1	NR4A1
IFITM3.1	 7.002141e-24	-0.3689578	0.052	0.190	 1.544952e-19	1	IFITM3
HLA-B.1	 9.794572e-24	-0.3869389	0.376	0.579	 2.161074e-19	1	HLA-B
HLA-E.1	 3.059859e-23	-0.3127075	0.094	0.261	 6.751273e-19	1	HLA-E
RGCC	 4.487473e-23	-0.2990106	0.089	0.253	 9.901161e-19	1	RGCC
CCL3L3.1	 5.604113e-23	-0.7024757	0.060	0.181	 1.236492e-18	1	CCL3L3
RPS5	 6.101663e-23	 0.2547893	0.745	0.665	 1.346271e-18	1	RPS5
C1QC.1	 1.267301e-22	-0.3137198	0.021	0.139	 2.796173e-18	1	C1QC
SPP1.1	 2.090655e-22	-1.1793859	0.247	0.385	 4.612822e-18	1	SPP1
TYROBP.1	 3.012856e-22	-0.3868006	0.037	0.166	 6.647565e-18	1	TYROBP
S100A11.1	 6.802013e-22	-0.2588651	0.049	0.191	 1.500796e-17	1	S100A11
ANKRD10.1	 8.017010e-22	 0.2814538	0.411	0.237	 1.768873e-17	1	ANKRD10
APOLD1	 1.718478e-21	-0.2545558	0.026	0.140	 3.791650e-17	1	APOLD1
FOS.1	 2.354953e-21	-0.6155692	0.533	0.622	 5.195969e-17	1	FOS
NTRK2.1	 4.671837e-21	-0.3358677	0.156	0.303	 1.030794e-16	1	NTRK2
MT1E.1	 5.789687e-21	-0.3769163	0.262	0.436	 1.277437e-16	1	MT1E
SLC1A3.1	 1.414842e-20	-0.3570698	0.320	0.463	 3.121708e-16	1	SLC1A3
DNAJB1.1	 1.876952e-20	-0.3908927	0.215	0.396	 4.141306e-16	1	DNAJB1
FABP5.1	 2.848915e-20	-0.3162989	0.024	0.135	 6.285847e-16	1	FABP5
SRI	 3.598650e-20	 0.2526736	0.620	0.453	 7.940062e-16	1	SRI
CCL4.1	 1.307762e-19	-1.0536842	0.148	0.264	 2.885446e-15	1	CCL4
CA2	 3.854571e-19	-0.2784404	0.143	0.306	 8.504726e-15	1	CA2
FTH1	 1.468076e-18	-0.3863315	0.940	0.958	 3.239162e-14	1	FTH1
TMSB10.1	 2.051641e-18	-0.5442392	0.488	0.575	 4.526741e-14	1	TMSB10
ITM2A.1	 2.987355e-18	-0.4616356	0.034	0.124	 6.591300e-14	1	ITM2A
MT1X.1	 6.150679e-18	-0.3175047	0.220	0.384	 1.357086e-13	1	MT1X
CCL4L2.1	 7.443966e-18	-0.7320589	0.086	0.195	 1.642437e-13	1	CCL4L2
RGS1.1	 1.628511e-17	-0.3132599	0.026	0.132	 3.593147e-13	1	RGS1
LGALS1	 1.932587e-17	-0.2634612	0.236	0.415	 4.264059e-13	1	LGALS1
CPE.1	 2.617715e-17	-0.3133040	0.446	0.510	 5.775727e-13	1	CPE
HLA-DPA1.1	 3.506333e-17	-0.2642886	0.039	0.143	 7.736374e-13	1	HLA-DPA1
HSPA1B.1	 4.538918e-17	-0.4785996	0.371	0.510	 1.001467e-12	1	HSPA1B
SLC22A20.1	 5.859505e-17	 0.2690936	0.644	0.484	 1.292841e-12	1	SLC22A20
CLDN5.1	 8.219286e-17	-0.5898849	0.073	0.151	 1.813503e-12	1	CLDN5
GPX1.1	 8.431393e-17	-0.3995055	0.259	0.377	 1.860303e-12	1	GPX1
ID2	 1.690169e-16	-0.2779677	0.249	0.417	 3.729188e-12	1	ID2
SPARC.1	 2.497403e-16	-0.3228741	0.698	0.670	 5.510270e-12	1	SPARC
APOC1.1	 5.036148e-16	-0.3561836	0.050	0.160	 1.111176e-11	1	APOC1
IFI27.1	 7.034277e-15	-0.3577444	0.057	0.134	 1.552043e-10	1	IFI27
CST3.1	 3.376885e-14	-0.8362977	0.969	0.925	 7.450759e-10	1	CST3
EGR1.1	 4.184517e-13	-0.5125559	0.489	0.531	 9.232718e-09	1	EGR1
AP000769.1.1	 1.145523e-12	 0.2762130	0.522	0.395	 2.527481e-08	1	AP000769.1
TUBA1B.1	 8.362897e-12	-0.4000020	0.382	0.439	 1.845190e-07	1	TUBA1B
FTL.1	 1.489233e-09	-0.5358754	0.701	0.726	 3.285844e-05	1	FTL
KNG1.1	 7.850734e-08	-0.2623540	0.384	0.481	 1.732186e-03	1	KNG1
SPP1.2	 0.000000e+00	 2.6658504	0.965	0.276	 0.000000e+00	2	SPP1
CCL4.2	 0.000000e+00	 2.6265560	0.946	0.146	 0.000000e+00	2	CCL4
CCL3.2	 0.000000e+00	 2.6149636	0.940	0.109	 0.000000e+00	2	CCL3
CD74.2	 0.000000e+00	 2.3706751	0.992	0.078	 0.000000e+00	2	CD74
FTL.2	 0.000000e+00	 1.8546613	0.986	0.686	 0.000000e+00	2	FTL
HLA-DRA.2	 0.000000e+00	 1.6730795	0.929	0.046	 0.000000e+00	2	HLA-DRA
C1QB.2	 0.000000e+00	 1.6502027	0.932	0.031	 0.000000e+00	2	C1QB
TYROBP.2	 0.000000e+00	 1.4717509	0.924	0.034	 0.000000e+00	2	TYROBP
C1QC.2	 0.000000e+00	 1.2664004	0.859	0.016	 0.000000e+00	2	C1QC
GPX1.2	4.940656e-324	 1.4060310	0.954	0.273	1.090106e-319	2	GPX1
CCL3L3.2	2.060293e-318	 2.0387804	0.875	0.060	4.545831e-314	2	CCL3L3
HLA-DRB1.2	1.025508e-301	 1.3146416	0.864	0.038	2.262681e-297	2	HLA-DRB1
FTH1.1	6.650675e-295	 1.2033994	1.000	0.948	1.467405e-290	2	FTH1
CCL4L2.2	1.967598e-283	 2.1170541	0.829	0.085	4.341308e-279	2	CCL4L2
HLA-DPA1.2	7.270459e-273	 1.1421840	0.804	0.030	1.604154e-268	2	HLA-DPA1
SRGN.2	4.291940e-269	 1.4593800	0.935	0.128	9.469736e-265	2	SRGN
C1QA.1	1.458948e-261	 1.0276526	0.755	0.018	3.219024e-257	2	C1QA
